Unnamed: 0,created_at,text,user_name,user_location,retweet_count,favorite_count
2515,13/03/2020 12:39,RT EricPeters0 University professors now teaching online classes HubSpotAcademy has hundreds of hours of free online business training ,Isaac Moche,Boston MA,7,0
2516,13/03/2020 12:38,RT MarkMyWordsJCPM It s the same old Tory story We can t have a decent state pension cheap rail fares or free university education li ,Andy Bruce,North East England,59,0
2517,13/03/2020 12:38,RT EricPeters0 University professors now teaching online classes HubSpotAcademy has hundreds of hours of free online business training ,Justin Champion,Everywhere USA,7,0
2518,13/03/2020 12:38,so am i at least going to get a partial refund if classes are all online for the rest of the semester Kinda paid ,white bread,Earth,0,0
2519,13/03/2020 12:37,Ambedkar University of Delhi AUD will soon launch a three month happiness programme for adults including profess ,AAP In News,India,5,6
2520,13/03/2020 12:37,RT SirAllingtone Without mincing my words the bouncers subcontracted by the Lavington Security are the source of endless beatings rappi , NAME ,Nairobi Kenya,17,0
2521,13/03/2020 12:37,Coronavirus UEA students go into self isolation ,Eastern Daily Press,Norfolk UK,4,4
2522,13/03/2020 12:36,Introducing VLUK Assistant Curriculum Leader amp University lecturer Matt education partnership opportunities ,Virtual Learning UK,England,0,7
2523,13/03/2020 12:36,Coronavirus UEA students go into self isolation ,Norwich Evening News,Norwich England,2,2
2524,13/03/2020 12:35,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Ashley Swift,nan,117,0
2525,13/03/2020 12:35, FoxAndFriends about to interview Jerry Falwell Jr about all university closings and COVID19 Because he s the auth ,MomOfOne61,McDonough GA,0,0
2526,13/03/2020 12:35,RT ExpressNews Forced to move out Trinity University students rush to move home or find off campus housing ,Miguel Guhlin ,Texas,9,0
2527,13/03/2020 12:35,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to ,Abu bakr,nan,532,0
2528,13/03/2020 12:35,RT kentmacdonald In response to the coronavirus outbreak yesterday I advised all Northwood classes will move online Northwood has years ,Ed McHugh,Bedford NS Canada,3,0
2529,13/03/2020 12:33,Kinda wild that my sophomore year of high school was cut by 2 months for the teacher s strike and now my sophomor ,Katie,Ontario Canada,0,6
2530,13/03/2020 12:32,Our redevelopment of the QMUL engineering building creates a collaborative and flexible learning environment whic ,Pascall Watson,London UK,0,0
2531,13/03/2020 12:32,We re encouraging the growth of SMEs amp boosting job creation in Cetinje Business incubator will support economy b ,sustdevme,Montenegro,0,0
2532,13/03/2020 12:32,Director Education of USAID Zaid A Abuhouron visited the Fatima Jinnah Women University The visit aims at explor ,Fatima Jinnah Women University,Kacheri chowk Rawalpindi PK,0,1
2533,13/03/2020 12:32,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,sharu,Nakuru Kenya,283,0
2534,13/03/2020 12:31,RT HistoricaCanada Our new education guide Residential Schools in Canada aims to raise awareness of the history of residential schools ,Heather Wright,Treaty 6 Edmonton AB,77,0
2535,13/03/2020 12:31,RT OxfordEdScience We re here to support you wherever you teach wherever you learn with our online resources and free support If y ,Primrose Kitten ,A school in London UK,1,0
2536,13/03/2020 12:31, ItaOKelly For many years I have been saying every university and school needs to have all their courses available ,Sue Lilesosanna Flower,Ireland,0,0
2537,13/03/2020 12:30,Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy ,Mohamed Kulmiye Hassan Goglane,Khartoum Sudan,0,0
2538,13/03/2020 12:30,Three Lincoln Juniors Receive Early Acceptance to the University of Pittsburgh Medical School ,MyChesCo com,West Chester PA,0,0
2539,13/03/2020 12:30,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to ,Black ,Around the globe ,532,0
2540,13/03/2020 12:30,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,David Shuker,nan,117,0
2541,13/03/2020 12:30,Interesting article on whether or not attending university gives a financial advantage Careers EducationNews ,BelbinGetSet,Cambridge England,0,2
2542,13/03/2020 12:29,Interesting article on internationalisation initiatives in Africa As the European University Initiative is makin ,Jan Hupkens,Maastricht The Netherlands,1,0
2543,13/03/2020 12:29,RT MyCentralJersey The university administration released a statement that as of now they have no intention of reimbursing students for t ,Pway Progressive Dems,Piscataway NJ,3,0
2544,13/03/2020 12:29,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Richard Badge,UK,117,0
2545,13/03/2020 12:28,Looking for the following Able to pay premium prices Discretion must Lysol spray Clorox wipes 70 rubbing alcohol ,Katie Lovely in the Dark,nan,0,3
2546,13/03/2020 12:28,RT saberhc Inaugurated the new 8 storey academic building of Mothertek Abdul Aziz School amp College in my constituency this morning Anoth ,Shah Jalal SJ ,Dhaka Bangladesh,5,0
2547,13/03/2020 12:28,RT DivertNS Are you or someone you know heading into university or college next year March break begins Monday a great time to work ,RCFofNS,Nova Scotia Canada,4,0
2548,13/03/2020 12:28,RT ShinyHistGems Princess yama Sutematsu Yamakawa Sutematsu 1860 1919 c 1878 She was the first Japanese woman to obtain a univers ,Natalia Wi ,Near Middle Earth,6,0
2549,13/03/2020 12:28,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Chandan Sharma,nan,69,0
2550,13/03/2020 12:28,With UT moving to online classes after spring break here are answers to a bunch of questions ,Monica Kast,Knoxville TN,0,0
2551,13/03/2020 12:28,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Anup Gupta,nan,69,0
2552,13/03/2020 12:27,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Anita Were Violet,Nairobi Kenya,283,0
2553,13/03/2020 12:27,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Suraj Vishwakarma,nan,69,0
2554,13/03/2020 12:27,RT Mira Yasuki Hey guys pls sign this petition to keep SCAD HK open It s closing out of nowhere w no prior communication to the student ,shuji sylvix hell ,18 nb they them ,10,0
2555,13/03/2020 12:27,If you go to UoB and want the hold the uni accountable for its failures in providing the education promised please , justiceforShukriAbdi,Brum,0,0
2556,13/03/2020 12:27,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Sonu Sharma,nan,69,0
2557,13/03/2020 12:26,It was a honor to be nominated by Ministry of Commerce Saudi Arabia to attend INSEAD Executive Education Leading ,Alanoud M AlQannas,Riyadh,0,2
2558,13/03/2020 12:26,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Vivek Yadav,nan,69,0
2559,13/03/2020 12:26,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Ritesh Singh,nan,69,0
2560,13/03/2020 12:26, Prashaachar RahulGandhi Now who s the dumbo It was declared a pandemic Please keep your WhatsApp University edu ,Aaradhya,Lucknow India,0,0
2561,13/03/2020 12:25,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,Desdichado,Zimbabwe,69,0
2562,13/03/2020 12:25,RT KVUE JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19,Lesley ,Austin TX,20,0
2563,13/03/2020 12:25,RT MarkMyWordsJCPM It s the same old Tory story We can t have a decent state pension cheap rail fares or free university education li ,Mark Conde,Rhyl Wales,59,0
2564,13/03/2020 12:25,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Aman Singh,nan,69,0
2565,13/03/2020 12:25,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Yogendra Yadav,nan,69,0
2566,13/03/2020 12:24,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to ,The King in the North ,Kano Nigeria,532,0
2567,13/03/2020 12:24,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Rishabh Sharma,nan,69,0
2568,13/03/2020 12:24,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Byron,nan,283,0
2569,13/03/2020 12:24,RT Th Radheshyam Learning from Shri Jarnail Singh former Chief Secretary of Manipur and now discharging the function of Vice Chancellor ,Vikranta Vishwakarma,nan,69,0
2570,13/03/2020 12:24,RT HistoricaCanada Discover how residential schools continue to affect Indigenous communities in the present day in our revamped Residen ,Murray Abrams,nan,33,0
2571,13/03/2020 12:24,Lecture Free For GenZ An Introduction to Peer Instruction Workshop Tues April 21 2020 8 a m 4 00 p m at ,WSU Boonshoft SOM,Wright State Dayton Ohio,0,1
2572,13/03/2020 12:23, For More Details ALPHA MARY INTERNATIONAL EDUCATION Pvt Ltd 99 46 36 3333 99 46 36 555 ,Alpha Mary International Education,kerala,0,0
2573,13/03/2020 12:23, BrockWHarrison I don t politicize Science BrockWHarrison PostTruth conservatism is worse than Cancer Deny ,Graham Chivers ,Harvey Bank NB Canada ,0,0
2574,13/03/2020 12:23,I don t politicize Science BrockWHarrison PostTruth conservatism is worse than Cancer Denying ,Graham Chivers ,Harvey Bank NB Canada ,0,0
2575,13/03/2020 12:23,Many students wish for an international education with iApply all your wishes will be granted Register today and ,iApply canam,nan,0,0
2576,13/03/2020 12:23,RT IndiaToday CoronavirusPandemic Institutions like the IIT Delhi and Delhi University have also suspended classes until March 31 202 ,IndiaTodayFLASH,nan,3,0
2577,13/03/2020 12:22,Nigerians interested in pursuing education at a Canadian university may be able to have their study permits process ,Rankora Consulting Inc ,Canada Nigeria and Zambia,0,1
2578,13/03/2020 12:22, CoronavirusPandemic Institutions like the IIT Delhi and Delhi University have also suspended classes until March ,India Today,India,3,20
2579,13/03/2020 12:22,RT KVUE JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19,Amber,nan,20,0
2580,13/03/2020 12:21,RT KJBLoungeTalks Did you know that black men of the African diaspora are most likely to drop out of university In response to these ,NADINEPLUMMER,South Londoner,2,0
2581,13/03/2020 12:21,This week I have been helping host 45 directors of distance education and Vice Chancellors of Nigerian Universities ,The Graduate Code,nan,0,0
2582,13/03/2020 12:21,Christopher Newport University and Hampton University canceled in person classes in response to the spread of the c ,Daily Press,Newport News Virginia,2,0
2583,13/03/2020 12:20,RT educationnewsca New state of the art marine simulator unveiled at Georgian s Owen Sound Campus thanks to 540 000 donation from Canada ,CICan,Ottawa ON,1,0
2584,13/03/2020 12:20,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Peter Mwang ombe,Kenya,283,0
2585,13/03/2020 12:20,RT HistoricaCanada Discover how residential schools continue to affect Indigenous communities in the present day in our revamped Residen ,Susan Adams,nan,33,0
2586,13/03/2020 12:19,RT KVUE JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19,Abbey Davis,Thorndale TX,20,0
2587,13/03/2020 12:19,the power students have is proportional to the quality of education and international reputation of that university ,The Graduate Code,nan,0,1
2588,13/03/2020 12:19,RT its kthompson If I wanted an online education I would ve taken my happy ass to the university of phoenix this some bull,Caleb Wood,nan,7,0
2589,13/03/2020 12:19,RT Mira Yasuki Hey guys pls sign this petition to keep SCAD HK open It s closing out of nowhere w no prior communication to the student ,Indigo 10 days ,Michigan USA,10,0
2590,13/03/2020 12:19,RT WesternMichU Western Michigan University is open WMU has moved in person instruction to distance education effective March 16 and h ,Monica Liggins Abrams,Kalamazoo MI,14,0
2591,13/03/2020 12:18,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to , DEATH MACHINE ,somewhere on Earth,532,0
2592,13/03/2020 12:18, redfernj MiddlesexUni cubed education Always great to have you all here Jo ,Paul Woods,London UK,0,0
2593,13/03/2020 12:17,RT KVUE JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19, Rodrigo,Houston TX,20,0
2594,13/03/2020 12:17,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to ,A m husreey ,earth,532,0
2595,13/03/2020 12:16,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Dympna Daly,Cork Ireland,117,0
2596,13/03/2020 12:16,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,Karen Grennell,Michigan USA,140,0
2597,13/03/2020 12:16,RT FeministCurrent Canada s longest standing rape crisis centre was stripped of city funding due to their women only policy but the wome ,Miss Displaced Woman,Mistaken,148,0
2598,13/03/2020 12:16,RT KVUE JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19,Liz Lewis,Austin TX,20,0
2599,13/03/2020 12:15,RT KVUE JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19,The Bishop,nan,20,0
2600,13/03/2020 12:15, KhanDM CNBC Yes I got my education from WA University I already have mentioned we have shortcomings I am not h ,kukkooraaz,New Delhi India,0,0
2601,13/03/2020 12:15,RT CPHO Canada Stigma is a public health issue that can act as a barrier to care for people who use substances Public education is key ,Rita Notarandrea,Ottawa Canada,18,0
2602,13/03/2020 12:15,RT crowleyblab Episode 04 UC fight for COLA Our mariaelenactq talks to cjkhourygrad amp WZHill9 about University of California GTAs ,Dr Sophie Cooper,Edinburgh Leicester Leeds,5,0
2603,13/03/2020 12:15,RT KVUE JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19,J I Gordon ,Austin TX,20,0
2604,13/03/2020 12:14,RT DrRimmer The University of Sydney cancels all events moves courses online to slow spread of virus via smh e ,Andrew Garton,Hurstbridge Melbourne,2,0
2605,13/03/2020 12:14,RT KVUE JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19,Paul B Livengood II,Austin TX,20,0
2606,13/03/2020 12:14,University of Education Winneba just released a Statement saying all social gatherings amp activities must stop till ,Wotw3acedi ,Berekum Ghana,0,9
2607,13/03/2020 12:14,JUST IN After 2 coronavirus cases confirmed UT Austin cancels classes Friday UT Austin COVID19,KVUE News,Austin TX,20,24
2608,13/03/2020 12:13,PREACHING amp PREACHING SCHOLARSHIPS EVANGEL UNIVERSITY MO preaching ,Peter Pitts U3K4College The Small College Guy ,West Suburban Chicago Aurora ,0,0
2609,13/03/2020 12:12,RT CBCIndigenous Signing of Peace and Friendship Treaty staged to educate people ,Luce Paradis,nan,12,0
2610,13/03/2020 12:12,Touro transitions to remote learning amid coronavirus outbreak ,Daily Republic News,Fairfield CA,0,0
2611,13/03/2020 12:12,RT impactnews cta Update The University of Texas at Austin cancels classes March 13 ,Jack Flagler,Austin TX,5,0
2612,13/03/2020 12:12,RT MarkMyWordsJCPM It s the same old Tory story We can t have a decent state pension cheap rail fares or free university education li , D ,Shithole of Europe UnUK ,59,0
2613,13/03/2020 12:11,RT OxfordEdMaths We re here to support you wherever you teach wherever you learn with our online resources and free support If you ,Charles Albert,nan,4,0
2614,13/03/2020 12:11,RT OLLIClemson Impact of the novel Coronovirus and COVID 19 on OLLI and the Cheezem Education Center Due to the threat posed by the pote ,Clemson PRTM,Clemson University,1,0
2615,13/03/2020 12:11, kukkooraaz CNBC Bhai seriously where did you get your education WA university Caste system came in 1900 than ,Indian,nan,0,0
2616,13/03/2020 12:10,Education especially university education is an arena where I wish AI steal job from humans I don t mean research ,Thinking Machine,nan,0,2
2617,13/03/2020 12:10,RT LondonU The University of London s member institutions have performed excellently in the QS World University Rankings by Subject 2020 ,sciencenews,nan,5,0
2618,13/03/2020 12:10,RT impactnews cta Update The University of Texas at Austin cancels classes March 13 ,Community Impact Southwest Austin,Austin TX,5,0
2619,13/03/2020 12:10,RT impactnews cta Update The University of Texas at Austin cancels classes March 13 ,Community Impact Round Rock Pflugerville Hutto,Pflugerville TX,5,0
2620,13/03/2020 12:10,RT impactnews cta Update The University of Texas at Austin cancels classes March 13 ,Community Impact Northwest Austin,Northwest Austin,5,0
2621,13/03/2020 12:10,RT HistoricaCanada Our new education guide Residential Schools in Canada aims to raise awareness of the history of residential schools ,Shawn Kerwin,Toronto,77,0
2622,13/03/2020 12:10,RT impactnews cta Update The University of Texas at Austin cancels classes March 13 ,Community Impact Lake Travis Westlake,Westlake TX,5,0
2623,13/03/2020 12:09,Update The University of Texas at Austin cancels classes March 13 ,Community Impact Central Austin,Central Austin,5,0
2624,13/03/2020 12:07,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Gordon McDonnell,Ireland,117,0
2625,13/03/2020 12:06,RT ShinyHistGems Princess yama Sutematsu Yamakawa Sutematsu 1860 1919 c 1878 She was the first Japanese woman to obtain a univers ,Miu ,Australia,6,0
2626,13/03/2020 12:06,Hey guys pls sign this petition to keep SCAD HK open It s closing out of nowhere w no prior communication to the , ,mira hanzo any pronouns ,10,2
2627,13/03/2020 12:06,RT SumitaPahwa The value of investing in public education and research ,Elliot Liber,nan,11,0
2628,13/03/2020 12:05,The university administration released a statement that as of now they have no intention of reimbursing students fo ,MyCentralJersey,New Jersey,3,2
2629,13/03/2020 12:05, AustenJane023 Education is one s fundamental right And you are asking him to drop his studies from WhatsApp un ,Raj Sandhu,nan,0,0
2630,13/03/2020 12:04,So this week we have celebrated BCU Advantage Launch Take a look at our VOX POP video We would love to hear fro ,Hannah Williams,Birmingham,0,1
2631,13/03/2020 12:04,RT LondonU The University of London s member institutions have performed excellently in the QS World University Rankings by Subject 2020 ,GEM Worldwide Ltd,London and Singapore,5,0
2632,13/03/2020 12:03,RT ShinyHistGems Princess yama Sutematsu Yamakawa Sutematsu 1860 1919 c 1878 She was the first Japanese woman to obtain a univers ,Emma ,nan,6,0
2633,13/03/2020 12:03,I expect to be compensated for the neglect my education is experiencing The money isn t the issue I wouldn t have ,Sam,nan,0,0
2634,13/03/2020 12:01,RT ShinyHistGems Princess yama Sutematsu Yamakawa Sutematsu 1860 1919 c 1878 She was the first Japanese woman to obtain a univers ,Reinette,Paris France,6,0
2635,13/03/2020 12:00, Participating in sport has completely opened my eyes to what I am capable of doing Lyndsay Tessier Listen to th ,CTF FCE,Ottawa,1,0
2636,13/03/2020 12:00,RT CBCNL Parents fighting for the education of their deaf son say the province is spending 400 an hour to defend itself against a human , Daddy Havoc ,St John s Newfoundland and L,7,0
2637,13/03/2020 12:00,Still undecided on your university With admissions season drawing to a close try asking these 6 questions to help ,Singapore Management University,Singapore,0,0
2638,13/03/2020 12:00,The University of London s member institutions have performed excellently in the QS World University Rankings by Su ,University of London,nan,5,12
2639,13/03/2020 12:00,The Research Centre for Education and the Labour Market ROA is looking for a full professor director in Maastrich ,IamExpat Jobs,Netherlands,0,0
2640,13/03/2020 12:00,New state of the art marine simulator unveiled at Georgian s Owen Sound Campus thanks to 540 000 donation from Can ,Education News CAN,Terrebonne Qu bec,1,3
2641,13/03/2020 12:00,While UT is still working out some specifics here s what we know so far ,knoxnews,Knoxville TN,1,2
2642,13/03/2020 11:58,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to ,samenstein,nan,532,0
2643,13/03/2020 11:58,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Eric,Eldoret Kenya,283,0
2644,13/03/2020 11:58,If ASUU go on strike because they don t want to be on IPPS walahi there will rather NOT be University education in ,Legendary ,nan,0,0
2645,13/03/2020 11:57,We re here to support you wherever you teach wherever you learn with our online resources and free support I ,MyMaths,Oxford England,2,4
2646,13/03/2020 11:57, OneYearDegree distanceeducation continuingeducation singlesittingdegree distancelearning Get Single Sitting Fa ,Wisdom Education,nan,0,0
2647,13/03/2020 11:57,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,David McEvoy,Ireland,117,0
2648,13/03/2020 11:56,RT onurorkut Universities hand out nearly 3m to students for lost teaching hours during strikes ucustrikesback ,Alison Atkinson Phillip is on strike,Newcastle Upon Tyne England,1,0
2649,13/03/2020 11:56,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,Hugh Gutura,nan,69,0
2650,13/03/2020 11:56,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Martha Madden,Galway Ireland,117,0
2651,13/03/2020 11:55,The project to set up a university in Hyderabad remains hostage to the political tussle between the PPP and the MQM ,M7admit,Mumbai India,0,0
2652,13/03/2020 11:55,RT uni copenhagen To mitigate the consequences of a spread of coronavirus the government has decided that students and staff at all hig ,Kathrin Rousk,Copenhagen Denmark,35,0
2653,13/03/2020 11:55,Wondering about your university s EcologicalFootprint Through EUSTEPs a new EUErasmusPlus project universiti ,MIO ECSDE,Greece,1,2
2654,13/03/2020 11:55,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Owira Otieno,Kisumu Kenya,283,0
2655,13/03/2020 11:54,OpenEduCat allows the scheduling and dripping of the content over a custom time period to make sure that a student ,OpenEduCat,India,0,0
2656,13/03/2020 11:53,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Storm Trooper ,Kenya,283,0
2657,13/03/2020 11:52,RT SoniaFeigenbaum COVID 19 update for UTAustin all university sponsored travelers have been recalled all education abroad programs ar ,UTexasAbroad,Austin Texas,4,0
2658,13/03/2020 11:51,RT SoniaFeigenbaum COVID 19 update for UTAustin all university sponsored travelers have been recalled all education abroad programs ar ,Texas Global ISSS,Austin Texas,4,0
2659,13/03/2020 11:51,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Alan Shanley,Northern Ireland,117,0
2660,13/03/2020 11:50,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,James Karongo,Kenya,47,0
2661,13/03/2020 11:50,RT SoniaFeigenbaum COVID 19 update for UTAustin all university sponsored travelers have been recalled all education abroad programs ar ,Texas Global,Austin Texas,4,0
2662,13/03/2020 11:49,And what about online exams Don t you encourage cheating if they re not monitored in a classroom ,Brian Peterson DVM,Birdland San Diego CA,0,0
2663,13/03/2020 11:49, PrisonPlanet Styx666Official Don t know in my opinion the infection started at a P4 lab in Manitoba Canada ,patio888,Ontario Canada,0,0
2664,13/03/2020 11:49,RT Ehix07 He went on to the Teaching Hospital of the University of Duisburg and Essen and to the BG Accident Hospital in Duisburg German ,Isuph JT,In My World,4,0
2665,13/03/2020 11:49,Signing of Peace and Friendship Treaty staged to educate people ,Raymond,nan,0,2
2666,13/03/2020 11:49,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,The Thinker ,Bulawayo ,69,0
2667,13/03/2020 11:47,RT ExpressNews Forced to move out Trinity University students rush to move home or find off campus housing ,A da R Guhlincozzi,Illinois,9,0
2668,13/03/2020 11:46,RT DivertNS Are you or someone you know heading into university or college next year March break begins Monday a great time to work ,Gilles Doucette,Truro Nova Scotia,4,0
2669,13/03/2020 11:46,Writing a term paper on a cell phone For Colorado college students forced off campus by coronavirus that may be t ,Colorado Headlines,nan,0,0
2670,13/03/2020 11:45, smellosopher nytimes Tehn why don t we cancell the election we ll all be at the same place for 1 day contamina ,Kalimerwan,Paris France,0,0
2671,13/03/2020 11:45,Princess yama Sutematsu Yamakawa Sutematsu 1860 1919 c 1878 She was the first Japanese woman to obtain a un ,Shiny History Gems Tea,nan,6,8
2672,13/03/2020 11:45,RT ntvkenya Jobs can be available only if the economy is growing There is a false debate on employment people think that university educ ,Wema,nan,39,0
2673,13/03/2020 11:44,RT ateneodemanilau The Graduation Closing Ceremonies of Ateneo de Manila University s Basic Education Units have been postponed https ,rej,05182019 11232019 03062020 ,70,0
2674,13/03/2020 11:44, The University of Pennsylvania gave Joe 775 000 to teach and then was nice enough to grant him indefinite leave ,Matthew Mason,nan,0,1
2675,13/03/2020 11:44, Evilspirit00 hellomike01 Went to college if education immediately then entered university when I was 19 20, Marvellous ,Abuja Nigeria,0,1
2676,13/03/2020 11:43, croc el Michaeljo82 DarrenPlymouth uksciencechief I m more trusting of the 3 years of university education lea , Tom,nan,0,2
2677,13/03/2020 11:43,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,KENBRIAN RON TAMUSOG,kenya karen,283,0
2678,13/03/2020 11:43,Information Technologies IT Network Analyst A degree from a recognized university with ,Platform Executive,Melbourne Australia,0,0
2679,13/03/2020 11:42,RT HistoricaCanada Our new education guide Residential Schools in Canada aims to raise awareness of the history of residential schools ,Leslie Tinning,nan,77,0
2680,13/03/2020 11:41,RT politico From cradle to university France is shutting down its education system to prevent the spread of coronavirus ,Karen Germaine,California,140,0
2681,13/03/2020 11:40,RT McHughJoeTD Please see below a very powerful message from a Consultant Respiratory Paediatrician at Cork University Hospital This mes ,Caroline Mc Nulty,Donegal Ireland,117,0
2682,13/03/2020 11:40,Writing a term paper on a cell phone For Colorado college students forced off campus by coronavirus that may be t ,School Money,Los Angeles,0,0
2683,13/03/2020 11:39,RT khadijasanusi With time the plan was for the books to be inherited by B U K My father wanted university students to have access to ,Royal Highness ,Kano Nigeria,532,0
2684,13/03/2020 11:39,University of Birmingham Student Reparations Breach of Contract in regards to Education Sign the Petition , justiceforShukriAbdi,Brum,0,0
2685,13/03/2020 11:39,RT SumitaPahwa The value of investing in public education and research ,Youssef Chouhoud,VA Cairo,11,0
2686,13/03/2020 11:39,RT ExpressNews Forced to move out Trinity University students rush to move home or find off campus housing ,September Downing,San Antonio TX,9,0
2687,13/03/2020 11:39,RT UniversitiesUK Failing to provide better support for applicants means we risk talent slipping through the cracks Read what UUK Pre ,IG Higher Education,United Kingdom,3,0
2688,13/03/2020 11:39,14 March is International Day of Mathematics and it is also on this day that we celebrate the birth of Albert Einst ,Swiss Embassy Dublin,nan,0,1
2689,13/03/2020 11:39,RT carolinefiennes When Cambridge University closed in 1665 because of The Plague one of its students a certain Isaac Newton had time ,CIE,Johannesburg South Africa,3,0
2690,13/03/2020 11:38,RT KalingaForum ACTION STARTS AGAINST ANTI HINDU CIRCULAR KeralaFront Filed complaint with HRDMinistry s higher education department ,Chitran Ghosal,Chemnitz Germany,65,0
2691,13/03/2020 11:38,One week left to apply for this three year funded PhD with the University of Manchester If you specialise in the h ,Euraxess UK,UK,0,0
2692,13/03/2020 11:37,Join us at Nursing Education Congress 2020 May 08 09 2020 Toronto Canada For more details ,Nursing Conference 2020,nan,0,0
2693,13/03/2020 11:37,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,Simba Mtinha,nan,69,0
2694,13/03/2020 11:37,RT jacob rukweza THIS YOUNG MAN NEEDS HELP John Nyama is a brilliant young Zimbabwean from Goromonzi who has passed his A Level studies ,FatsoZ,Pretoria South Africa,69,0
2695,13/03/2020 11:37,RT DivertNS Are you or someone you know heading into university or college next year March break begins Monday a great time to work ,Green Schools NS,Nova Scotia Canada,4,0
2696,13/03/2020 11:37,RT dailynation Ms Leila Abdi Ali failed to produce her academic certificates for KCPE and KCSE Instead she produced a photocopy of Form ,Mwangi Njuguna,Edge of Globe,283,0
